
studentNumber,studentGender,studentBDate,studentNetAccess,firstName,lastName,relationID,healthID,activityID
201800197,F,2003-09-30,N,dummyFirstName,dummyLastName,12,33,42
201800198,F,2003-02-09,Y,dummyFirstName,dummyLastName,31,48,36
201800199,F,2004-10-30,Y,dummyFirstName,dummyLastName,28,34,37
201800200,M,2003-10-28,Y,dummyFirstName,dummyLastName,3,13,21
201800201,M,2004-07-12,Y,dummyFirstName,dummyLastName,16,38,36
201800202,M,2004-01-03,Y,dummyFirstName,dummyLastName,26,3,46
201800203,F,2003-11-21,Y,dummyFirstName,dummyLastName,16,40,3
201800204,M,2003-03-17,N,dummyFirstName,dummyLastName,34,28,30
201800205,F,2004-10-16,Y,dummyFirstName,dummyLastName,4,54,3
201800206,F,2003-12-22,Y,dummyFirstName,dummyLastName,21,72,36
201800207,M,2003-01-08,Y,dummyFirstName,dummyLastName,4,61,5
201800208,M,2004-06-28,Y,dummyFirstName,dummyLastName,33,46,4
201800209,M,2004-09-14,Y,dummyFirstName,dummyLastName,21,72,3
201800210,F,2003-07-21,Y,dummyFirstName,dummyLastName,26,35,4
201800211,M,2003-08-28,Y,dummyFirstName,dummyLastName,21,3,19
201800212,M,2004-08-28,Y,dummyFirstName,dummyLastName,5,12,21
201800213,F,2003-08-15,Y,dummyFirstName,dummyLastName,33,51,9
201800214,F,2004-05-25,Y,dummyFirstName,dummyLastName,33,38,18
201800215,F,2004-03-11,Y,dummyFirstName,dummyLastName,33,10,40
201800216,F,2004-01-22,N,dummyFirstName,dummyLastName,7,64,12
201800217,F,2003-08-17,N,dummyFirstName,dummyLastName,33,2,35
201800218,F,2003-02-26,Y,dummyFirstName,dummyLastName,12,38,25
201800219,F,2004-06-17,Y,dummyFirstName,dummyLastName,12,35,40
201800220,F,2003-05-17,Y,dummyFirstName,dummyLastName,3,46,39
201800221,F,2004-03-29,Y,dummyFirstName,dummyLastName,18,27,3
201800222,F,2004-08-20,Y,dummyFirstName,dummyLastName,30,30,4
201800223,F,2004-09-25,N,dummyFirstName,dummyLastName,33,67,25
201800224,F,2003-03-12,Y,dummyFirstName,dummyLastName,3,16,42
201800225,F,2001-09-03,Y,dummyFirstName,dummyLastName,33,38,36
201800226,M,2003-08-24,Y,dummyFirstName,dummyLastName,31,20,14
201800227,F,2004-12-22,Y,dummyFirstName,dummyLastName,19,16,47
201800228,M,2002-04-07,Y,dummyFirstName,dummyLastName,33,19,5
201800229,F,2003-01-19,N,dummyFirstName,dummyLastName,12,38,23
201800230,F,2003-10-02,Y,dummyFirstName,dummyLastName,4,2,35
201800231,F,2003-04-24,Y,dummyFirstName,dummyLastName,14,32,1
201800232,M,2002-05-13,Y,dummyFirstName,dummyLastName,5,1,9
201800233,F,2003-05-06,N,dummyFirstName,dummyLastName,5,24,3
201800234,F,2003-12-17,Y,dummyFirstName,dummyLastName,33,16,36
201800235,F,2003-02-26,Y,dummyFirstName,dummyLastName,33,3,6
201800236,F,2003-11-04,N,dummyFirstName,dummyLastName,3,35,21
201800237,F,2004-11-29,Y,dummyFirstName,dummyLastName,2,72,11
201800238,M,2002-07-25,Y,dummyFirstName,dummyLastName,5,69,3
201800239,F,2004-09-14,Y,dummyFirstName,dummyLastName,12,35,4
201800240,F,2002-08-23,Y,dummyFirstName,dummyLastName,8,16,36
201800241,F,2003-06-03,Y,dummyFirstName,dummyLastName,21,40,21
201800242,M,2003-02-11,Y,dummyFirstName,dummyLastName,12,40,3
201800243,M,2002-10-13,Y,dummyFirstName,dummyLastName,23,20,4
201800244,F,2003-12-20,Y,dummyFirstName,dummyLastName,14,38,46
201800245,F,2003-01-07,Y,dummyFirstName,dummyLastName,14,38,46
201800246,M,2003-03-17,Y,dummyFirstName,dummyLastName,33,30,43
201800247,M,2003-10-31,Y,dummyFirstName,dummyLastName,23,22,8
201800248,M,2004-10-23,Y,dummyFirstName,dummyLastName,33,32,31
201800249,M,2004-09-05,Y,dummyFirstName,dummyLastName,5,35,13
201800250,M,2004-03-07,Y,dummyFirstName,dummyLastName,8,22,36
201800251,M,2003-11-18,Y,dummyFirstName,dummyLastName,26,69,42
201800252,F,2004-05-09,Y,dummyFirstName,dummyLastName,26,35,18
201800253,F,2004-06-27,Y,dummyFirstName,dummyLastName,8,3,36
201800254,F,2002-01-05,Y,dummyFirstName,dummyLastName,33,72,3
201800255,F,2002-12-02,Y,dummyFirstName,dummyLastName,31,35,11
201800256,F,2002-07-29,Y,dummyFirstName,dummyLastName,4,72,34
201800257,M,2002-05-15,Y,dummyFirstName,dummyLastName,3,43,12
201800258,M,2003-07-28,Y,dummyFirstName,dummyLastName,33,3,44
201800259,F,2003-03-10,N,dummyFirstName,dummyLastName,21,72,42
201800260,F,2003-08-30,Y,dummyFirstName,dummyLastName,3,59,4
201800261,F,2004-07-04,Y,dummyFirstName,dummyLastName,21,3,14
201800262,F,2003-11-12,N,dummyFirstName,dummyLastName,20,72,7
201800263,F,2003-06-26,Y,dummyFirstName,dummyLastName,12,35,20
201800264,M,2002-04-21,Y,dummyFirstName,dummyLastName,21,68,20
201800265,F,2003-01-28,Y,dummyFirstName,dummyLastName,5,30,2
201800266,F,2003-06-05,Y,dummyFirstName,dummyLastName,4,7,36
201800267,F,2003-09-16,N,dummyFirstName,dummyLastName,33,16,4
201800268,M,2003-01-18,Y,dummyFirstName,dummyLastName,1,67,8
201800269,M,2003-09-07,Y,dummyFirstName,dummyLastName,5,13,3
201800270,M,2004-08-08,Y,dummyFirstName,dummyLastName,21,72,33
201800271,M,2004-09-04,Y,dummyFirstName,dummyLastName,21,3,4
201800272,F,2003-11-02,Y,dummyFirstName,dummyLastName,31,67,11
201800273,M,2003-06-01,Y,dummyFirstName,dummyLastName,26,30,3
201800274,F,2003-08-19,Y,dummyFirstName,dummyLastName,3,33,37
201800275,F,2003-07-04,N,dummyFirstName,dummyLastName,13,16,25
201800276,F,2002-04-24,Y,dummyFirstName,dummyLastName,3,72,35
201800277,M,2004-02-27,Y,dummyFirstName,dummyLastName,4,16,3
201800278,F,2003-07-29,N,dummyFirstName,dummyLastName,33,3,47
201800279,M,2003-03-04,Y,dummyFirstName,dummyLastName,21,54,37
201800280,M,1998-10-11,Y,dummyFirstName,dummyLastName,8,26,1
201800281,M,2002-07-24,Y,dummyFirstName,dummyLastName,3,7,3
201800282,M,2004-06-08,Y,dummyFirstName,dummyLastName,4,19,25
201800283,M,2002-12-20,Y,dummyFirstName,dummyLastName,4,19,1
201800284,M,2004-03-07,Y,dummyFirstName,dummyLastName,24,22,3
201800285,M,2002-09-12,Y,dummyFirstName,dummyLastName,34,5,26
201800286,M,2004-08-10,N,dummyFirstName,dummyLastName,34,40,4
201800287,M,2003-06-08,Y,dummyFirstName,dummyLastName,4,19,13
201800288,M,2003-12-05,Y,dummyFirstName,dummyLastName,33,3,5
201800289,F,2002-09-16,Y,dummyFirstName,dummyLastName,3,7,47
201800290,F,2003-02-12,Y,dummyFirstName,dummyLastName,33,16,46
201800291,F,2001-08-21,Y,dummyFirstName,dummyLastName,33,35,3
201800292,M,2002-10-04,Y,dummyFirstName,dummyLastName,4,57,33
201800293,F,2003-05-03,Y,dummyFirstName,dummyLastName,33,7,21
201800294,F,2002-06-15,N,dummyFirstName,dummyLastName,33,70,39
201800295,F,2002-07-10,N,dummyFirstName,dummyLastName,15,35,19
201800296,M,2001-10-16,Y,dummyFirstName,dummyLastName,33,30,11
201800297,M,2002-11-07,Y,dummyFirstName,dummyLastName,21,59,31
201800298,M,2003-01-08,N,dummyFirstName,dummyLastName,21,16,37
201800299,F,2003-05-23,Y,dummyFirstName,dummyLastName,14,54,16
201800300,F,2000-01-11,Y,dummyFirstName,dummyLastName,10,36,46
201800301,F,2002-09-21,Y,dummyFirstName,dummyLastName,16,22,2
201800302,M,2002-09-03,Y,dummyFirstName,dummyLastName,33,72,25
201800303,M,2002-07-19,N,dummyFirstName,dummyLastName,21,72,4
201800304,F,2003-01-18,N,dummyFirstName,dummyLastName,34,16,46
201800305,F,2002-07-24,Y,dummyFirstName,dummyLastName,3,72,36
201800306,M,2003-02-09,Y,dummyFirstName,dummyLastName,4,13,35
201800307,M,2002-09-14,Y,dummyFirstName,dummyLastName,33,41,6
201800308,M,2003-07-23,Y,dummyFirstName,dummyLastName,8,46,5
201800309,F,2002-04-25,Y,dummyFirstName,dummyLastName,4,27,21
201800310,M,2002-10-22,Y,dummyFirstName,dummyLastName,31,7,33
201800311,F,2002-12-06,Y,dummyFirstName,dummyLastName,3,38,14
201800312,F,2001-06-03,Y,dummyFirstName,dummyLastName,33,42,40
201800313,F,2002-05-27,Y,dummyFirstName,dummyLastName,3,22,8
201800314,F,2002-10-21,N,dummyFirstName,dummyLastName,33,72,39
201800315,M,2003-09-03,N,dummyFirstName,dummyLastName,16,43,43
201800316,F,2002-01-16,Y,dummyFirstName,dummyLastName,3,34,26
201800317,F,2003-07-22,Y,dummyFirstName,dummyLastName,3,30,3
201800318,F,2003-04-01,Y,dummyFirstName,dummyLastName,23,33,35
201800319,F,2002-02-27,Y,dummyFirstName,dummyLastName,26,35,34
201800320,M,2002-08-08,Y,dummyFirstName,dummyLastName,34,24,31
201800321,F,2002-05-11,Y,dummyFirstName,dummyLastName,17,16,5
201800322,F,2003-12-08,Y,dummyFirstName,dummyLastName,3,30,19
201800323,F,2001-11-26,Y,dummyFirstName,dummyLastName,19,53,3
201800324,M,2002-10-16,Y,dummyFirstName,dummyLastName,4,34,46
201800325,M,2002-07-24,Y,dummyFirstName,dummyLastName,34,1,35
201800326,M,2003-01-06,Y,dummyFirstName,dummyLastName,26,19,27
201800327,M,2003-10-07,Y,dummyFirstName,dummyLastName,4,8,35
201800328,F,2002-06-20,N,dummyFirstName,dummyLastName,12,72,15
201800329,F,2002-05-14,Y,dummyFirstName,dummyLastName,9,16,5
201800330,F,2003-03-25,Y,dummyFirstName,dummyLastName,12,3,1
201800331,F,2002-11-30,Y,dummyFirstName,dummyLastName,26,35,32
201800332,M,2003-05-02,Y,dummyFirstName,dummyLastName,4,59,3
201800333,F,2002-06-23,Y,dummyFirstName,dummyLastName,33,36,3
201800334,F,2003-01-22,Y,dummyFirstName,dummyLastName,33,72,3
201800335,M,2002-08-19,Y,dummyFirstName,dummyLastName,4,22,31
201800336,M,2002-07-11,Y,dummyFirstName,dummyLastName,12,54,12
201800337,M,2002-03-06,Y,dummyFirstName,dummyLastName,3,67,4
201800338,F,2003-11-26,Y,dummyFirstName,dummyLastName,33,38,37
201800339,F,2003-08-07,N,dummyFirstName,dummyLastName,5,72,2
201800340,M,2002-03-01,Y,dummyFirstName,dummyLastName,12,16,42
201800341,M,2003-11-27,Y,dummyFirstName,dummyLastName,33,7,39
201800342,F,2001-12-23,Y,dummyFirstName,dummyLastName,18,51,21
201800343,F,2002-09-04,Y,dummyFirstName,dummyLastName,3,36,1
201800344,F,2002-04-20,Y,dummyFirstName,dummyLastName,33,72,3
201800345,M,2002-11-02,Y,dummyFirstName,dummyLastName,10,43,13
201800346,F,2002-06-14,Y,dummyFirstName,dummyLastName,3,16,9
201800347,M,2003-03-16,Y,dummyFirstName,dummyLastName,4,49,34
201800348,F,2003-06-19,Y,dummyFirstName,dummyLastName,12,35,21
201800349,F,2003-03-02,Y,dummyFirstName,dummyLastName,33,72,3
201800350,F,2003-07-12,Y,dummyFirstName,dummyLastName,12,3,15
201800351,M,2001-04-10,Y,dummyFirstName,dummyLastName,26,35,32
201800352,M,2000-08-26,N,dummyFirstName,dummyLastName,21,35,24
201800353,M,2001-10-30,N,dummyFirstName,dummyLastName,26,3,24
201800354,F,2002-02-01,N,dummyFirstName,dummyLastName,29,3,35
201800355,F,2002-05-25,Y,dummyFirstName,dummyLastName,12,34,36
201800356,F,2003-12-17,Y,dummyFirstName,dummyLastName,26,72,44
201800357,F,2003-06-07,Y,dummyFirstName,dummyLastName,4,35,5
201800358,F,2002-02-06,Y,dummyFirstName,dummyLastName,3,35,21
201800359,F,2002-03-29,Y,dummyFirstName,dummyLastName,5,6,9
201800360,F,2003-09-04,Y,dummyFirstName,dummyLastName,33,5,21
201800361,F,2002-12-24,Y,dummyFirstName,dummyLastName,33,72,22
201800362,M,2001-04-19,Y,dummyFirstName,dummyLastName,31,30,5
201800363,F,2002-05-02,Y,dummyFirstName,dummyLastName,33,42,35
201800364,F,2002-11-18,Y,dummyFirstName,dummyLastName,31,30,5
201800365,F,2003-03-07,Y,dummyFirstName,dummyLastName,21,3,21
201800366,F,2003-08-20,Y,dummyFirstName,dummyLastName,31,3,37
201800367,F,2003-05-11,Y,dummyFirstName,dummyLastName,24,35,3
201800368,F,2003-05-06,Y,dummyFirstName,dummyLastName,4,66,46
201800369,M,2002-12-14,Y,dummyFirstName,dummyLastName,33,46,26
201800370,F,2001-10-20,N,dummyFirstName,dummyLastName,30,17,8
201800371,F,2001-11-22,Y,dummyFirstName,dummyLastName,31,16,47
201800372,F,2002-12-19,Y,dummyFirstName,dummyLastName,3,19,40
201800373,F,2003-02-16,N,dummyFirstName,dummyLastName,3,72,37
201800374,F,2003-02-24,Y,dummyFirstName,dummyLastName,5,9,4
201800375,F,2003-02-13,Y,dummyFirstName,dummyLastName,5,33,39
201800376,F,2003-06-04,Y,dummyFirstName,dummyLastName,34,51,3
201800377,F,2002-01-03,Y,dummyFirstName,dummyLastName,4,36,8
201800378,M,2002-04-27,Y,dummyFirstName,dummyLastName,4,9,36
201800379,M,2003-01-06,Y,dummyFirstName,dummyLastName,4,31,40
201800380,M,2003-05-06,Y,dummyFirstName,dummyLastName,33,69,1
201800381,F,2003-02-23,Y,dummyFirstName,dummyLastName,12,64,5
201800382,F,2003-09-23,Y,dummyFirstName,dummyLastName,3,59,3
201800383,F,2003-08-15,Y,dummyFirstName,dummyLastName,33,5,6
201800384,M,2002-12-14,Y,dummyFirstName,dummyLastName,33,19,8
201800385,M,2001-06-18,N,dummyFirstName,dummyLastName,31,49,47
201800386,F,2002-11-04,N,dummyFirstName,dummyLastName,26,54,6
201800387,F,2003-01-02,Y,dummyFirstName,dummyLastName,3,35,39
201800388,M,2002-04-10,Y,dummyFirstName,dummyLastName,21,3,13
201800389,F,2002-09-12,Y,dummyFirstName,dummyLastName,21,16,21
201800390,F,2002-02-02,Y,dummyFirstName,dummyLastName,26,54,36
201800391,F,2002-08-30,N,dummyFirstName,dummyLastName,4,16,5
201800392,F,2003-02-15,Y,dummyFirstName,dummyLastName,4,7,1
201800393,F,2003-02-15,Y,dummyFirstName,dummyLastName,3,51,25
201800394,F,2002-02-22,Y,dummyFirstName,dummyLastName,12,30,3
201800395,F,2003-01-28,Y,dummyFirstName,dummyLastName,33,51,3
201800396,M,2002-04-24,Y,dummyFirstName,dummyLastName,33,66,36
201800397,M,2002-09-15,Y,dummyFirstName,dummyLastName,26,7,36
201800398,F,2003-10-27,Y,dummyFirstName,dummyLastName,16,59,11
201800399,F,2002-07-24,Y,dummyFirstName,dummyLastName,33,38,3
201800400,F,2002-12-20,Y,dummyFirstName,dummyLastName,8,48,39
201800401,M,2001-12-31,Y,dummyFirstName,dummyLastName,8,59,25
201800402,M,2002-10-30,Y,dummyFirstName,dummyLastName,31,33,1
201800403,F,2003-06-27,Y,dummyFirstName,dummyLastName,3,64,12
201800404,F,2003-09-28,Y,dummyFirstName,dummyLastName,3,43,21
201800405,F,2003-02-15,Y,dummyFirstName,dummyLastName,33,1,40
201800406,F,2001-04-04,Y,dummyFirstName,dummyLastName,20,46,19
201800407,F,2003-03-19,Y,dummyFirstName,dummyLastName,3,72,2
201800408,F,1999-09-17,Y,dummyFirstName,dummyLastName,34,35,4
201800409,M,2002-09-23,Y,dummyFirstName,dummyLastName,33,40,5
201800410,M,2002-03-26,Y,dummyFirstName,dummyLastName,26,23,40
201800411,F,2003-02-22,Y,dummyFirstName,dummyLastName,33,64,21
201800412,M,2003-08-07,Y,dummyFirstName,dummyLastName,33,59,13
201800413,F,2002-10-24,Y,dummyFirstName,dummyLastName,33,72,15
201800414,M,1999-04-15,Y,dummyFirstName,dummyLastName,31,18,36
201800415,F,2000-08-17,Y,dummyFirstName,dummyLastName,14,40,37
201800416,F,2001-05-13,Y,dummyFirstName,dummyLastName,16,57,26
201800417,M,2003-03-20,Y,dummyFirstName,dummyLastName,33,3,35
201800418,F,2002-01-17,Y,dummyFirstName,dummyLastName,3,36,47
201800419,M,2002-06-29,Y,dummyFirstName,dummyLastName,34,39,30
201800420,M,2001-12-13,Y,dummyFirstName,dummyLastName,21,45,47
201800421,F,2002-10-15,Y,dummyFirstName,dummyLastName,33,64,22
201800422,F,2000-07-14,Y,dummyFirstName,dummyLastName,22,35,11
201800423,F,2002-02-17,Y,dummyFirstName,dummyLastName,16,34,28
201800424,F,2004-05-04,Y,dummyFirstName,dummyLastName,3,7,3
201800425,F,2004-11-12,Y,dummyFirstName,dummyLastName,33,35,5
201800426,F,2005-09-06,N,dummyFirstName,dummyLastName,3,54,30
201800427,F,2005-10-21,Y,dummyFirstName,dummyLastName,12,33,35
201800428,F,2004-07-02,N,dummyFirstName,dummyLastName,4,3,18
201800429,F,2005-04-29,N,dummyFirstName,dummyLastName,11,30,47
201800430,M,2004-08-17,N,dummyFirstName,dummyLastName,12,22,25
201800431,M,2004-09-11,Y,dummyFirstName,dummyLastName,25,35,39
201800432,F,2003-06-02,N,dummyFirstName,dummyLastName,26,3,20
201800433,F,2003-06-24,Y,dummyFirstName,dummyLastName,12,49,35
201800434,F,2005-10-25,Y,dummyFirstName,dummyLastName,30,31,41
201800435,F,2004-07-17,N,dummyFirstName,dummyLastName,30,30,44
201800436,F,2005-12-15,Y,dummyFirstName,dummyLastName,12,59,39
201800437,F,2005-05-25,Y,dummyFirstName,dummyLastName,3,36,39
201800438,F,2004-07-30,N,dummyFirstName,dummyLastName,5,36,46
201800439,F,2003-01-02,Y,dummyFirstName,dummyLastName,12,40,29
201800440,F,2005-02-05,Y,dummyFirstName,dummyLastName,4,16,30
201800441,M,2004-03-13,N,dummyFirstName,dummyLastName,31,20,33
201800442,M,2003-08-26,Y,dummyFirstName,dummyLastName,4,19,39
201800443,M,2005-12-07,Y,dummyFirstName,dummyLastName,12,36,21
201800444,M,2005-11-27,Y,dummyFirstName,dummyLastName,12,36,21
201800445,M,2004-12-31,N,dummyFirstName,dummyLastName,34,3,1
201800446,M,2005-11-26,N,dummyFirstName,dummyLastName,31,1,33
201800447,M,2005-12-30,Y,dummyFirstName,dummyLastName,12,35,36
201800448,M,2003-08-15,N,dummyFirstName,dummyLastName,8,50,8
201800449,F,2004-04-18,Y,dummyFirstName,dummyLastName,26,16,15
201800450,F,2005-07-22,N,dummyFirstName,dummyLastName,21,30,2
201800451,F,2004-11-02,Y,dummyFirstName,dummyLastName,33,34,20
201800452,M,2004-11-28,N,dummyFirstName,dummyLastName,4,35,3
201800453,F,2004-11-01,Y,dummyFirstName,dummyLastName,33,16,1
201800454,F,2004-03-09,N,dummyFirstName,dummyLastName,28,59,25
201800455,F,2004-12-18,N,dummyFirstName,dummyLastName,28,59,25
201800456,F,2005-10-17,Y,dummyFirstName,dummyLastName,7,4,13
201800457,F,2004-09-11,N,dummyFirstName,dummyLastName,31,63,39
201800458,M,2003-02-14,Y,dummyFirstName,dummyLastName,12,50,8
201800459,F,2004-03-02,Y,dummyFirstName,dummyLastName,33,30,25
201800460,F,2004-10-18,N,dummyFirstName,dummyLastName,7,35,39
201800461,F,2005-06-03,Y,dummyFirstName,dummyLastName,33,54,36
201800462,F,2004-10-18,Y,dummyFirstName,dummyLastName,26,29,15
201800463,F,2005-06-18,N,dummyFirstName,dummyLastName,33,36,23
201800464,F,2005-10-24,N,dummyFirstName,dummyLastName,7,49,39
201800465,M,2004-02-18,N,dummyFirstName,dummyLastName,34,46,5
201800466,F,2002-06-10,Y,dummyFirstName,dummyLastName,16,33,5
201800467,M,2005-10-31,N,dummyFirstName,dummyLastName,5,64,19
201800468,F,2004-11-01,Y,dummyFirstName,dummyLastName,12,54,21
201800469,M,2005-06-20,N,dummyFirstName,dummyLastName,4,59,3
201800470,M,2004-09-14,N,dummyFirstName,dummyLastName,3,72,32
201800471,F,2005-05-23,Y,dummyFirstName,dummyLastName,3,30,20
201800472,F,2004-04-20,N,dummyFirstName,dummyLastName,33,33,5
201800473,F,2004-05-19,N,dummyFirstName,dummyLastName,3,16,4
201800474,M,2004-05-03,Y,dummyFirstName,dummyLastName,18,13,12
201800475,M,2005-05-08,Y,dummyFirstName,dummyLastName,33,12,31
201800476,F,2005-03-01,N,dummyFirstName,dummyLastName,12,16,4
201800477,F,2004-10-04,Y,dummyFirstName,dummyLastName,31,35,39
201800478,M,2005-03-28,Y,dummyFirstName,dummyLastName,33,74,36
201800479,F,2004-06-03,N,dummyFirstName,dummyLastName,19,30,39
201800480,F,2003-10-25,N,dummyFirstName,dummyLastName,33,35,24
201800481,F,2001-06-19,Y,dummyFirstName,dummyLastName,26,54,35
201800482,F,2003-10-23,N,dummyFirstName,dummyLastName,31,72,24
201800483,F,2005-06-24,N,dummyFirstName,dummyLastName,31,64,23
201800484,F,2004-07-03,Y,dummyFirstName,dummyLastName,5,34,1
201800485,F,2004-06-29,N,dummyFirstName,dummyLastName,33,34,47
201800486,F,2003-07-03,Y,dummyFirstName,dummyLastName,33,59,14
201800487,F,2004-04-19,Y,dummyFirstName,dummyLastName,33,24,12
201800488,F,2002-11-04,N,dummyFirstName,dummyLastName,16,54,25
201800489,F,2001-08-15,N,dummyFirstName,dummyLastName,8,72,32
201800490,M,2002-10-25,Y,dummyFirstName,dummyLastName,4,25,12
201800491,F,2002-11-04,Y,dummyFirstName,dummyLastName,14,54,19
201800492,F,2001-10-09,Y,dummyFirstName,dummyLastName,10,21,22
201800493,F,2004-12-23,N,dummyFirstName,dummyLastName,14,72,25
201800494,F,2003-02-03,N,dummyFirstName,dummyLastName,20,31,5
201800495,F,2004-02-03,Y,dummyFirstName,dummyLastName,4,40,33
201800496,F,2004-02-15,Y,dummyFirstName,dummyLastName,26,16,27
201800497,F,2004-03-18,Y,dummyFirstName,dummyLastName,3,27,5
201800498,M,2003-07-23,N,dummyFirstName,dummyLastName,12,46,33
201800499,F,2004-01-04,Y,dummyFirstName,dummyLastName,12,30,36
201800500,F,2004-03-20,N,dummyFirstName,dummyLastName,3,3,6
201800501,M,2003-07-31,Y,dummyFirstName,dummyLastName,31,26,40
201800502,M,2004-01-26,Y,dummyFirstName,dummyLastName,4,71,6
201800503,M,2003-06-08,N,dummyFirstName,dummyLastName,28,12,14
201800504,F,2004-03-19,Y,dummyFirstName,dummyLastName,32,35,44
201800505,F,2001-10-22,Y,dummyFirstName,dummyLastName,8,30,1
201800506,F,2003-06-28,Y,dummyFirstName,dummyLastName,3,3,33
201800507,F,2000-09-11,Y,dummyFirstName,dummyLastName,14,74,21
201800508,F,2003-04-27,N,dummyFirstName,dummyLastName,3,72,3
201800509,M,2003-08-31,Y,dummyFirstName,dummyLastName,33,3,1
201800510,F,2004-06-19,N,dummyFirstName,dummyLastName,12,30,25
201800511,F,2003-04-22,N,dummyFirstName,dummyLastName,12,30,4
201800512,F,2003-05-27,Y,dummyFirstName,dummyLastName,26,16,1
201800513,F,2002-08-12,Y,dummyFirstName,dummyLastName,3,35,25
201800514,F,2004-02-08,Y,dummyFirstName,dummyLastName,34,2,10
201800515,F,2004-03-31,Y,dummyFirstName,dummyLastName,34,24,30
201800516,F,2002-07-26,N,dummyFirstName,dummyLastName,2,24,14
201800517,F,2004-04-16,Y,dummyFirstName,dummyLastName,26,51,36
201800518,F,2004-02-28,Y,dummyFirstName,dummyLastName,21,23,33
201800519,F,2002-10-11,Y,dummyFirstName,dummyLastName,18,2,25
201800520,M,2004-09-18,Y,dummyFirstName,dummyLastName,21,54,44
201800521,F,2004-07-29,Y,dummyFirstName,dummyLastName,33,7,25
201800522,F,2004-10-05,Y,dummyFirstName,dummyLastName,5,54,36
201800523,F,2004-12-30,Y,dummyFirstName,dummyLastName,3,38,47
201800524,M,2002-07-15,Y,dummyFirstName,dummyLastName,31,15,8
201800525,F,2004-08-14,N,dummyFirstName,dummyLastName,33,54,23
201800526,M,2003-02-20,Y,dummyFirstName,dummyLastName,33,3,39
201800527,F,2003-04-09,Y,dummyFirstName,dummyLastName,26,3,19
201800528,M,2004-03-04,N,dummyFirstName,dummyLastName,21,9,30
201800529,F,2003-03-30,Y,dummyFirstName,dummyLastName,12,3,30
201800530,F,2004-10-05,N,dummyFirstName,dummyLastName,12,3,30
201800531,M,2003-04-29,Y,dummyFirstName,dummyLastName,33,50,45
201800532,M,2003-11-19,Y,dummyFirstName,dummyLastName,8,58,30
201800533,M,2004-03-20,Y,dummyFirstName,dummyLastName,26,67,37
201800534,F,2004-07-16,Y,dummyFirstName,dummyLastName,14,72,37
201800535,M,2004-11-19,Y,dummyFirstName,dummyLastName,33,5,2
201800536,M,2005-10-03,N,dummyFirstName,dummyLastName,12,7,8
201800537,M,2005-03-17,N,dummyFirstName,dummyLastName,12,33,33
201800538,M,2005-04-11,Y,dummyFirstName,dummyLastName,4,3,36
201800539,F,2004-09-03,N,dummyFirstName,dummyLastName,3,49,3
201800540,F,2004-04-28,Y,dummyFirstName,dummyLastName,28,43,31
201800541,F,2003-02-10,N,dummyFirstName,dummyLastName,26,43,3
201800542,F,2003-10-27,N,dummyFirstName,dummyLastName,9,35,30
201800543,F,2004-10-31,Y,dummyFirstName,dummyLastName,31,67,14
201800544,M,2003-11-10,Y,dummyFirstName,dummyLastName,14,7,36
201800545,M,2003-10-31,N,dummyFirstName,dummyLastName,8,42,28
201800546,M,2003-11-07,Y,dummyFirstName,dummyLastName,31,46,5
201800547,F,2003-03-25,Y,dummyFirstName,dummyLastName,12,35,26
201800548,M,2004-03-10,Y,dummyFirstName,dummyLastName,4,63,2
201800549,F,2003-08-22,Y,dummyFirstName,dummyLastName,26,38,8
201800550,F,2003-03-03,Y,dummyFirstName,dummyLastName,7,33,3
201800551,M,2004-12-13,Y,dummyFirstName,dummyLastName,3,49,2
201800552,M,2003-05-17,Y,dummyFirstName,dummyLastName,33,43,2
201800553,M,2001-02-10,Y,dummyFirstName,dummyLastName,33,25,12
201800554,M,2003-11-26,N,dummyFirstName,dummyLastName,26,35,2
201800555,F,2003-10-29,Y,dummyFirstName,dummyLastName,16,27,8
201800556,F,2004-06-26,Y,dummyFirstName,dummyLastName,23,72,47
201800557,M,2004-12-04,N,dummyFirstName,dummyLastName,4,19,35
201800558,F,2003-07-30,Y,dummyFirstName,dummyLastName,31,35,5
201800559,M,2003-04-25,N,dummyFirstName,dummyLastName,8,31,8
201800560,M,2002-07-19,N,dummyFirstName,dummyLastName,7,16,25
201800561,M,2003-09-22,Y,dummyFirstName,dummyLastName,3,22,8
201800562,M,2002-10-11,N,dummyFirstName,dummyLastName,33,67,36
201800563,F,2004-07-30,N,dummyFirstName,dummyLastName,8,30,12
201800564,M,2003-06-09,N,dummyFirstName,dummyLastName,30,33,44
201800565,M,2004-05-02,Y,dummyFirstName,dummyLastName,4,33,29
201800566,M,2004-08-31,Y,dummyFirstName,dummyLastName,4,19,8
201800567,M,2002-09-18,Y,dummyFirstName,dummyLastName,31,33,3
201800568,M,2002-07-11,Y,dummyFirstName,dummyLastName,20,49,11
201800569,M,2001-06-12,N,dummyFirstName,dummyLastName,34,72,44
201800570,M,2002-03-03,Y,dummyFirstName,dummyLastName,33,40,33
201800571,M,2004-11-30,Y,dummyFirstName,dummyLastName,31,1,12
201800572,M,2001-05-31,Y,dummyFirstName,dummyLastName,26,7,12
201800573,F,2004-03-01,N,dummyFirstName,dummyLastName,27,30,8
201800574,F,2003-07-27,N,dummyFirstName,dummyLastName,33,3,4
201800575,M,2000-03-09,Y,dummyFirstName,dummyLastName,3,1,39
